FECDETALLE,CODIGO_SAP,TALLA,COLORES,MODELO,TIPO,PROM_FLG_DEPARTAMENTO_1_4_U3M_M2,TOT_PRECIO_CDESC_M0,TOT_PRECIO_M0,PROM_FLG_SUBCANAL_1_1_U3M_M1,PROM_FLG_DEPARTAMENTO_1_4_U3M_M1,PROM_FLG_SUBCANAL_1_1_U3M_M2,CLASS
201712,10CLPY-1900XL0-SC002,XL,CHAMPAGÑE,PTY,SPT,47.2,23.6,23.6,8,47.2,8,17
201801,10CLPY-1900XL0-SC002,XL,CHAMPAGÑE,PTY,SPT,47.2,33.512,35.4,8,49.16666667,8,15
201802,10CLPY-1900XL0-SC002,XL,CHAMPAGÑE,PTY,SPT,49.16666667,10.856,11.8,7,31.46666667,8,14
201803,10CLPY-1900XL0-SC002,XL,CHAMPAGÑE,PTY,SPT,31.46666667,17.7,17.7,15,55.06666667,7,12
201804,10CLPY-1900XL0-SC002,XL,CHAMPAGÑE,PTY,SPT,55.06666667,12.8,12.8,20,76.7,15,12
201805,10CLPY-1900XL0-SC002,XL,CHAMPAGÑE,PTY,SPT,76.7,12.8,12.8,16,64.9,20,5
201806,10CLPY-1900XL0-SC002,XL,CHAMPAGÑE,PTY,SPT,64.9,25.6,25.6,8,41.3,16,7
201807,10CLPY-1900XL0-SC002,XL,CHAMPAGÑE,PTY,SPT,41.3,39.3,39.3,5,17.7,8,26
201808,10CLPY-1900XL0-SC002,XL,CHAMPAGÑE,PTY,SPT,17.7,12.8,12.8,6,25.6,5,24
201501,10CLPY-1900XL0-SC003,XL,HUMO,PTY,SPT,,19.6,19.6,,,,11
201502,10CLPY-1900XL0-SC003,XL,HUMO,PTY,SPT,,9.8,9.8,,,,9
201503,10CLPY-1900XL0-SC003,XL,HUMO,PTY,SPT,,19.355,19.6,,,,14
201504,10CLPY-1900XL0-SC003,XL,HUMO,PTY,SPT,,48.95427,45.76,,,,28
201505,10CLPY-1900XL0-SC003,XL,HUMO,PTY,SPT,,68.266,74.19,11,24.5,,38
201506,10CLPY-1900XL0-SC003,XL,HUMO,PTY,SPT,24.5,54.13,55.83,10,26.95,11,19
201507,10CLPY-1900XL0-SC003,XL,HUMO,PTY,SPT,26.95,37.368,37.8,8,17.96666667,10,15
201508,10CLPY-1900XL0-SC003,XL,HUMO,PTY,SPT,17.96666667,78.0902,83.09,11,9.8,8,31
201509,10CLPY-1900XL0-SC003,XL,HUMO,PTY,SPT,9.8,64.628,68.46,11,15.2,11,27
201510,10CLPY-1900XL0-SC003,XL,HUMO,PTY,SPT,15.2,95.1131,97.33,11,15.2,11,91
201511,10CLPY-1900XL0-SC003,XL,HUMO,PTY,SPT,15.2,81.3813,86.79,7,18.8,11,62
201512,10CLPY-1900XL0-SC003,XL,HUMO,PTY,SPT,18.8,80.266,82.83,8,3.6,7,80
201601,10CLPY-1900XL0-SC003,XL,HUMO,PTY,SPT,3.6,10.93,12.63,10,3.6,8,1
201602,10CLPY-1900XL0-SC003,XL,HUMO,PTY,SPT,3.6,37.8,37.8,28,54,10,59
201603,10CLPY-1900XL0-SC003,XL,HUMO,PTY,SPT,54,15.768,16.2,34,63,28,15
201604,10CLPY-1900XL0-SC003,XL,HUMO,PTY,SPT,63,56.6085,57.4725,35,84.6,34,67
201605,10CLPY-1900XL0-SC003,XL,HUMO,PTY,SPT,84.6,46.7,46.7,15,30.6,35,29
201606,10CLPY-1900XL0-SC003,XL,HUMO,PTY,SPT,30.6,89.21519,89.68719,10,55.8,15,42
201607,10CLPY-1900XL0-SC003,XL,HUMO,PTY,SPT,55.8,40.356,41.3,10,34.2,10,36
201608,10CLPY-1900XL0-SC003,XL,HUMO,PTY,SPT,34.2,85.2304,86.7644,29,34.2,10,107
201609,10CLPY-1900XL0-SC003,XL,HUMO,PTY,SPT,34.2,34.81,35.4,30,17.7,29,27
201610,10CLPY-1900XL0-SC003,XL,HUMO,PTY,SPT,17.7,52.156,53.1,27,17.7,30,47
201611,10CLPY-1900XL0-SC003,XL,HUMO,PTY,SPT,17.7,74.0204,74.9644,9,17.7,27,44
201612,10CLPY-1900XL0-SC003,XL,HUMO,PTY,SPT,17.7,74.0204,74.9644,9,0,9,33
201701,10CLPY-1900XL0-SC003,XL,HUMO,PTY,SPT,0,11.328,11.8,14,0,9,61
201702,10CLPY-1900XL0-SC003,XL,HUMO,PTY,SPT,0,35.105,35.4,18,0,14,33
201703,10CLPY-1900XL0-SC003,XL,HUMO,PTY,SPT,0,28.6322,28.6322,21,11.8,18,6
201704,10CLPY-1900XL0-SC003,XL,HUMO,PTY,SPT,11.8,40.65762,40.65762,20,17.7,21,24
201705,10CLPY-1900XL0-SC003,XL,HUMO,PTY,SPT,17.7,93.96954,96.15254,15,17.7,20,83
201706,10CLPY-1900XL0-SC003,XL,HUMO,PTY,SPT,17.7,56.3966,56.3966,14,17.7,15,10
201707,10CLPY-1900XL0-SC003,XL,HUMO,PTY,SPT,17.7,86.61862,87.85762,10,15.73333333,14,66
201708,10CLPY-1900XL0-SC003,XL,HUMO,PTY,SPT,15.73333333,84.9526,85.8966,13,15.73333333,10,46
201709,10CLPY-1900XL0-SC003,XL,HUMO,PTY,SPT,15.73333333,91.7044,94.0644,9,7.866666667,13,41
201710,10CLPY-1900XL0-SC003,XL,HUMO,PTY,SPT,7.866666667,58.1322,58.1322,11,5.9,9,31
201711,10CLPY-1900XL0-SC003,XL,HUMO,PTY,SPT,5.9,79.8442,81.7322,20,29.5,11,101
201712,10CLPY-1900XL0-SC003,XL,HUMO,PTY,SPT,29.5,47.2,47.2,22,53.1,20,43
201801,10CLPY-1900XL0-SC003,XL,HUMO,PTY,SPT,53.1,55.7722,58.1322,21,57.03333333,22,35
201802,10CLPY-1900XL0-SC003,XL,HUMO,PTY,SPT,57.03333333,11.328,11.8,15,62.93333333,21,5
201803,10CLPY-1900XL0-SC003,XL,HUMO,PTY,SPT,62.93333333,63.956,64.9,13,37.36666667,15,87
201804,10CLPY-1900XL0-SC003,XL,HUMO,PTY,SPT,37.36666667,44.8,44.8,22,96.36666667,13,30
201805,10CLPY-1900XL0-SC003,XL,HUMO,PTY,SPT,96.36666667,25.6,25.6,21,84.56666667,22,20
201806,10CLPY-1900XL0-SC003,XL,HUMO,PTY,SPT,84.56666667,112.07556,112.58756,18,82.6,21,237
201807,10CLPY-1900XL0-SC003,XL,HUMO,PTY,SPT,82.6,90.32712,90.32712,15,29.5,18,42
201808,10CLPY-1900XL0-SC003,XL,HUMO,PTY,SPT,29.5,63.51,63.83,17,56.6,15,60
201809,10CLPY-1900XL0-SC003,XL,HUMO,PTY,SPT,56.6,6.4,6.4,16,56.6,17,1
201501,10CLPY-1900XL0-SC004,XL,GRAFITO,PTY,SPT,,32.65269,35.43,,,,25
201502,10CLPY-1900XL0-SC004,XL,GRAFITO,PTY,SPT,,24.5,24.5,,,,25
201503,10CLPY-1900XL0-SC004,XL,GRAFITO,PTY,SPT,,55.03027,50.66,,,,49
201504,10CLPY-1900XL0-SC004,XL,GRAFITO,PTY,SPT,,82.862,86.13,,,,60
201505,10CLPY-1900XL0-SC004,XL,GRAFITO,PTY,SPT,,62.466,66.96,24,96.35269,,49
201506,10CLPY-1900XL0-SC004,XL,GRAFITO,PTY,SPT,96.35269,187.9631,200.11,18,72.676345,24,127
201507,10CLPY-1900XL0-SC004,XL,GRAFITO,PTY,SPT,72.676345,155.986,163.92,21,87.65089667,18,107
201508,10CLPY-1900XL0-SC004,XL,GRAFITO,PTY,SPT,87.65089667,113.39,117.06,24,75.13333333,21,69
201509,10CLPY-1900XL0-SC004,XL,GRAFITO,PTY,SPT,75.13333333,121.2711,126.16,26,68.6,24,116
201510,10CLPY-1900XL0-SC004,XL,GRAFITO,PTY,SPT,68.6,180.6162,193.01,33,105,26,127
201511,10CLPY-1900XL0-SC004,XL,GRAFITO,PTY,SPT,105,122.7731,133.26,37,126.8,33,112
201512,10CLPY-1900XL0-SC004,XL,GRAFITO,PTY,SPT,126.8,141.8231,145.93,44,149.4,37,257
201601,10CLPY-1900XL0-SC004,XL,GRAFITO,PTY,SPT,149.4,26.63805,34.23,55,112.9383667,44,46
201602,10CLPY-1900XL0-SC004,XL,GRAFITO,PTY,SPT,112.9383667,64.93,66.63,62,147.1383667,55,61
201603,10CLPY-1900XL0-SC004,XL,GRAFITO,PTY,SPT,147.1383667,15.768,16.2,67,130.9383667,62,18
201604,10CLPY-1900XL0-SC004,XL,GRAFITO,PTY,SPT,130.9383667,70.836,71.7,51,135,67,98
201605,10CLPY-1900XL0-SC004,XL,GRAFITO,PTY,SPT,135,69.163,71.63,34,81,51,47
201606,10CLPY-1900XL0-SC004,XL,GRAFITO,PTY,SPT,81,121.6162,123.0322,23,109.8,34,87
201607,10CLPY-1900XL0-SC004,XL,GRAFITO,PTY,SPT,109.8,129.5492,130.4932,17,66.6,23,77
201608,10CLPY-1900XL0-SC004,XL,GRAFITO,PTY,SPT,66.6,132.7254,133.9644,24,66.6,17,96
201609,10CLPY-1900XL0-SC004,XL,GRAFITO,PTY,SPT,66.6,75.3602,75.8322,20,21.6,24,64
201610,10CLPY-1900XL0-SC004,XL,GRAFITO,PTY,SPT,21.6,165.59502,168.72202,22,21.6,20,177
201611,10CLPY-1900XL0-SC004,XL,GRAFITO,PTY,SPT,21.6,80.24,82.6,18,23.6,22,129
201612,10CLPY-1900XL0-SC004,XL,GRAFITO,PTY,SPT,23.6,98.412,100.3,34,82.6,18,84
201701,10CLPY-1900XL0-SC004,XL,GRAFITO,PTY,SPT,82.6,17.7,17.7,42,116.0333333,34,8
201702,10CLPY-1900XL0-SC004,XL,GRAFITO,PTY,SPT,116.0333333,34.633,35.4,52,104.2333333,42,40
201703,10CLPY-1900XL0-SC004,XL,GRAFITO,PTY,SPT,104.2333333,22.656,23.6,45,80.63333333,52,44
201704,10CLPY-1900XL0-SC004,XL,GRAFITO,PTY,SPT,80.63333333,58.528,59,39,74.73333333,45,97
201705,10CLPY-1900XL0-SC004,XL,GRAFITO,PTY,SPT,74.73333333,169.37816,172.21016,23,76.7,39,318
201706,10CLPY-1900XL0-SC004,XL,GRAFITO,PTY,SPT,76.7,84.8002,87.6322,17,41.3,23,131
201707,10CLPY-1900XL0-SC004,XL,GRAFITO,PTY,SPT,41.3,208.06444,210.24744,9,13.76666667,17,269
201708,10CLPY-1900XL0-SC004,XL,GRAFITO,PTY,SPT,13.76666667,160.8094,163.4644,12,9.833333333,9,120
201709,10CLPY-1900XL0-SC004,XL,GRAFITO,PTY,SPT,9.833333333,137.7416,140.3966,19,74.73333333,12,116
201710,10CLPY-1900XL0-SC004,XL,GRAFITO,PTY,SPT,74.73333333,185.2526,186.1966,21,76.7,19,305
201711,10CLPY-1900XL0-SC004,XL,GRAFITO,PTY,SPT,76.7,104.8602,105.3322,45,161.2666667,21,66
201712,10CLPY-1900XL0-SC004,XL,GRAFITO,PTY,SPT,161.2666667,133.1212,134.8322,50,153.4,45,334
201801,10CLPY-1900XL0-SC004,XL,GRAFITO,PTY,SPT,153.4,74.34,76.7,61,186.8333333,50,81
201802,10CLPY-1900XL0-SC004,XL,GRAFITO,PTY,SPT,186.8333333,68.912,70.8,63,177,61,136
201803,10CLPY-1900XL0-SC004,XL,GRAFITO,PTY,SPT,177,110.389,112.1,58,165.2,63,326
201804,10CLPY-1900XL0-SC004,XL,GRAFITO,PTY,SPT,165.2,73.0644,73.0644,64,175.0333333,58,47
201805,10CLPY-1900XL0-SC004,XL,GRAFITO,PTY,SPT,175.0333333,112.261,112.261,47,139.6333333,64,71
201806,10CLPY-1900XL0-SC004,XL,GRAFITO,PTY,SPT,139.6333333,212.74224,213.25424,43,135.7,47,313
201807,10CLPY-1900XL0-SC004,XL,GRAFITO,PTY,SPT,135.7,158.63024,159.65424,46,149.4666667,43,162
201808,10CLPY-1900XL0-SC004,XL,GRAFITO,PTY,SPT,149.4666667,204.1292,206.1772,40,151.5,46,269
201809,10CLPY-1900XL0-SC004,XL,GRAFITO,PTY,SPT,151.5,12.8,12.8,50,174.2,40,4
201501,10CLPY-1900XL0-SC005,XL,NEGRO,PTY,SPT,,241.24975,218.63,,,,163
201502,10CLPY-1900XL0-SC005,XL,NEGRO,PTY,SPT,,175.71501,166.1322,,,,140
201503,10CLPY-1900XL0-SC005,XL,NEGRO,PTY,SPT,,372.08219,335.25,,,,472
201504,10CLPY-1900XL0-SC005,XL,NEGRO,PTY,SPT,,389.12519,377.82,,,,370
201505,10CLPY-1900XL0-SC005,XL,NEGRO,PTY,SPT,,526.6882,584.97,113,267.85269,,391
201506,10CLPY-1900XL0-SC005,XL,NEGRO,PTY,SPT,267.85269,882.9713,958.1022,84,192.726345,113,563
201507,10CLPY-1900XL0-SC005,XL,NEGRO,PTY,SPT,192.726345,884.9591,964.3,106,260.78423,84,527
201508,10CLPY-1900XL0-SC005,XL,NEGRO,PTY,SPT,260.78423,723.99835,791.48,146,365.7383667,106,356
201509,10CLPY-1900XL0-SC005,XL,NEGRO,PTY,SPT,365.7383667,886.10722,954.87,151,395.7383667,146,612
201510,10CLPY-1900XL0-SC005,XL,NEGRO,PTY,SPT,395.7383667,870.9213,937.29,153,393.0383667,151,707
201511,10CLPY-1900XL0-SC005,XL,NEGRO,PTY,SPT,393.0383667,1070.66075,1241.22,134,285.2,153,960
201512,10CLPY-1900XL0-SC005,XL,NEGRO,PTY,SPT,285.2,918.51811,1141.01,164,316.8,134,2498
201601,10CLPY-1900XL0-SC005,XL,NEGRO,PTY,SPT,316.8,135.736,147.72,211,443.9970067,164,160
201602,10CLPY-1900XL0-SC005,XL,NEGRO,PTY,SPT,443.9970067,156.688,163.92,228,492.5970067,211,229
201603,10CLPY-1900XL0-SC005,XL,NEGRO,PTY,SPT,492.5970067,143.598,151.29,289,493.7940133,228,249
201604,10CLPY-1900XL0-SC005,XL,NEGRO,PTY,SPT,493.7940133,465.76,488.86,252,339.5970067,289,571
201605,10CLPY-1900XL0-SC005,XL,NEGRO,PTY,SPT,339.5970067,687.125,756.74,187,258.5970067,252,439
201606,10CLPY-1900XL0-SC005,XL,NEGRO,PTY,SPT,258.5970067,856.1192,865.5592,98,271.8,187,615
201607,10CLPY-1900XL0-SC005,XL,NEGRO,PTY,SPT,271.8,993.0236,999.8676,100,201.6,98,1029
201608,10CLPY-1900XL0-SC005,XL,NEGRO,PTY,SPT,201.6,907.5426,916.9236,218,268.8666667,100,992
201609,10CLPY-1900XL0-SC005,XL,NEGRO,PTY,SPT,268.8666667,792.7141,799.6171,241,194.9666667,218,464
201610,10CLPY-1900XL0-SC005,XL,NEGRO,PTY,SPT,194.9666667,815.29792,823.61692,231,215.6666667,241,761
201611,10CLPY-1900XL0-SC005,XL,NEGRO,PTY,SPT,215.6666667,711.15218,721.65418,156,141.6,231,1124
201612,10CLPY-1900XL0-SC005,XL,NEGRO,PTY,SPT,141.6,753.1988,760.7508,210,277.3,156,1020
201701,10CLPY-1900XL0-SC005,XL,NEGRO,PTY,SPT,277.3,103.5204,104.4644,196,263.5333333,210,287
201702,10CLPY-1900XL0-SC005,XL,NEGRO,PTY,SPT,263.5333333,195.1646,197.9966,227,393.3333333,196,360
201703,10CLPY-1900XL0-SC005,XL,NEGRO,PTY,SPT,393.3333333,119.8806,121.2966,202,371.7,227,126
201704,10CLPY-1900XL0-SC005,XL,NEGRO,PTY,SPT,371.7,193.52636,194.94236,267,568.3666667,202,243
201705,10CLPY-1900XL0-SC005,XL,NEGRO,PTY,SPT,568.3666667,725.20028,734.58128,212,550.6666667,267,941
201706,10CLPY-1900XL0-SC005,XL,NEGRO,PTY,SPT,550.6666667,750.4724,761.2694,171,501.5,212,981
201707,10CLPY-1900XL0-SC005,XL,NEGRO,PTY,SPT,501.5,833.11316,842.37616,89,300.9,171,1349
201708,10CLPY-1900XL0-SC005,XL,NEGRO,PTY,SPT,300.9,692.5418,698.9728,92,234.0333333,89,894
201709,10CLPY-1900XL0-SC005,XL,NEGRO,PTY,SPT,234.0333333,751.21308,762.01008,150,393.3333333,92,1345
201710,10CLPY-1900XL0-SC005,XL,NEGRO,PTY,SPT,393.3333333,841.96816,851.05416,206,487.7333333,150,1778
201711,10CLPY-1900XL0-SC005,XL,NEGRO,PTY,SPT,487.7333333,814.0032,823.9152,251,483.8,206,1695
201712,10CLPY-1900XL0-SC005,XL,NEGRO,PTY,SPT,483.8,680.5428,688.3898,262,485.7666667,251,1771
201801,10CLPY-1900XL0-SC005,XL,NEGRO,PTY,SPT,485.7666667,240.2578,244.3288,264,503.4666667,262,512
201802,10CLPY-1900XL0-SC005,XL,NEGRO,PTY,SPT,503.4666667,246.4774,251.9644,347,682.4333333,264,678
201803,10CLPY-1900XL0-SC005,XL,NEGRO,PTY,SPT,682.4333333,407.4884,411.2644,386,615.5666667,347,1263
201804,10CLPY-1900XL0-SC005,XL,NEGRO,PTY,SPT,615.5666667,304.08902,304.40902,395,686.3666667,386,314
201805,10CLPY-1900XL0-SC005,XL,NEGRO,PTY,SPT,686.3666667,535.636,538.644,310,607.7,395,1079
201806,10CLPY-1900XL0-SC005,XL,NEGRO,PTY,SPT,607.7,642.33436,644.89436,211,513.3,310,1997
201807,10CLPY-1900XL0-SC005,XL,NEGRO,PTY,SPT,513.3,733.59249,735.12849,206,483.8,211,798
201808,10CLPY-1900XL0-SC005,XL,NEGRO,PTY,SPT,483.8,643.145,646.537,184,527.5333333,206,1002
201809,10CLPY-1900XL0-SC005,XL,NEGRO,PTY,SPT,527.5333333,133.38,133.38,200,476.8,184,61
201501,10CLPY-1900XL0-SC007,XL,AZUL,PTY,SPT,,9.408,9.8,,,,26
201502,10CLPY-1900XL0-SC007,XL,AZUL,PTY,SPT,,4.9,4.9,,,,6
201503,10CLPY-1900XL0-SC007,XL,AZUL,PTY,SPT,,39.93827,35.96,,,,27
201504,10CLPY-1900XL0-SC007,XL,AZUL,PTY,SPT,,37.24,39.2,,,,28
201505,10CLPY-1900XL0-SC007,XL,AZUL,PTY,SPT,,42.528,46.36,2,0,,14
201506,10CLPY-1900XL0-SC007,XL,AZUL,PTY,SPT,0,107.656,115.32,1,0,2,51
201507,10CLPY-1900XL0-SC007,XL,AZUL,PTY,SPT,0,63.202,66.63,1,0,1,26
201508,10CLPY-1900XL0-SC007,XL,AZUL,PTY,SPT,0,63.25023,72.12,5,0,1,21
201509,10CLPY-1900XL0-SC007,XL,AZUL,PTY,SPT,0,64.78,72.12,5,0,5,37
201510,10CLPY-1900XL0-SC007,XL,AZUL,PTY,SPT,0,128.4651,137.05,5,0,5,45
201511,10CLPY-1900XL0-SC007,XL,AZUL,PTY,SPT,0,47.36635,59.49,4,0,5,14
201512,10CLPY-1900XL0-SC007,XL,AZUL,PTY,SPT,0,101.64928,117.45,8,3.6,4,35
201602,10CLPY-1900XL0-SC007,XL,AZUL,PTY,SPT,3.6,21.6,21.6,16,25.2,13,8
201603,10CLPY-1900XL0-SC007,XL,AZUL,PTY,SPT,25.2,9.936,10.8,14,30.6,16,14
201604,10CLPY-1900XL0-SC007,XL,AZUL,PTY,SPT,30.6,38.098,38.8,10,30.6,14,58
201605,10CLPY-1900XL0-SC007,XL,AZUL,PTY,SPT,30.6,79.518,85.09,6,13.5,10,32
201606,10CLPY-1900XL0-SC007,XL,AZUL,PTY,SPT,13.5,119.4848,120.4288,4,8.1,6,49
201607,10CLPY-1900XL0-SC007,XL,AZUL,PTY,SPT,8.1,160.6102,161.5542,7,8.1,4,59
201608,10CLPY-1900XL0-SC007,XL,AZUL,PTY,SPT,8.1,79.3304,80.8644,21,5.4,7,84
201609,10CLPY-1900XL0-SC007,XL,AZUL,PTY,SPT,5.4,17.7,17.7,21,0,21,28
201610,10CLPY-1900XL0-SC007,XL,AZUL,PTY,SPT,0,44.80508,44.80508,21,0,21,11
201611,10CLPY-1900XL0-SC007,XL,AZUL,PTY,SPT,0,89.0408,90.9288,9,0,21,77
201612,10CLPY-1900XL0-SC007,XL,AZUL,PTY,SPT,0,39.9602,40.4322,11,0,9,16
201701,10CLPY-1900XL0-SC007,XL,AZUL,PTY,SPT,0,10.9322,10.9322,15,0,11,1
201702,10CLPY-1900XL0-SC007,XL,AZUL,PTY,SPT,0,11.8,11.8,13,0,15,5
201703,10CLPY-1900XL0-SC007,XL,AZUL,PTY,SPT,0,11.328,11.8,13,0,13,4
201704,10CLPY-1900XL0-SC007,XL,AZUL,PTY,SPT,0,58.1322,58.1322,9,0,13,25
201705,10CLPY-1900XL0-SC007,XL,AZUL,PTY,SPT,0,141.93232,143.82032,7,0,9,51
201706,10CLPY-1900XL0-SC007,XL,AZUL,PTY,SPT,0,73.5484,74.9644,4,0,7,24
201707,10CLPY-1900XL0-SC007,XL,AZUL,PTY,SPT,0,166.13238,168.96438,0,0,4,60
201708,10CLPY-1900XL0-SC007,XL,AZUL,PTY,SPT,0,84.0086,85.8966,2,0,0,36
201709,10CLPY-1900XL0-SC007,XL,AZUL,PTY,SPT,0,132.07734,135.38134,9,0,2,92
201710,10CLPY-1900XL0-SC007,XL,AZUL,PTY,SPT,0,88.91274,89.38474,13,0,9,70
201711,10CLPY-1900XL0-SC007,XL,AZUL,PTY,SPT,0,79.4484,80.8644,15,0,13,49
201712,10CLPY-1900XL0-SC007,XL,AZUL,PTY,SPT,0,34.928,35.4,13,3.933333333,15,21
201801,10CLPY-1900XL0-SC007,XL,AZUL,PTY,SPT,3.933333333,22.656,23.6,12,11.8,13,11
201802,10CLPY-1900XL0-SC007,XL,AZUL,PTY,SPT,11.8,22.7322,22.7322,28,23.6,12,13
201803,10CLPY-1900XL0-SC007,XL,AZUL,PTY,SPT,23.6,74.8882,75.8322,25,21.63333333,28,72
201804,10CLPY-1900XL0-SC007,XL,AZUL,PTY,SPT,21.63333333,10.9322,10.9322,27,25.56666667,25,1
201805,10CLPY-1900XL0-SC007,XL,AZUL,PTY,SPT,25.56666667,143.1898,143.1898,6,13.76666667,27,30
201806,10CLPY-1900XL0-SC007,XL,AZUL,PTY,SPT,13.76666667,76.8,76.8,6,11.8,6,56
201807,10CLPY-1900XL0-SC007,XL,AZUL,PTY,SPT,11.8,88.768,89.6,5,0,6,137
201808,10CLPY-1900XL0-SC007,XL,AZUL,PTY,SPT,0,89.28,89.6,5,0,5,79
201809,10CLPY-1900XL0-SC007,XL,AZUL,PTY,SPT,0,12.8,12.8,7,0,5,2
201501,10CLPY-1900XL0-SC017,XL,CARNE,PTY,SPT,,197.27312,163.07,,,,128
201502,10CLPY-1900XL0-SC017,XL,CARNE,PTY,SPT,,154.60762,129.17,,,,142
201503,10CLPY-1900XL0-SC017,XL,CARNE,PTY,SPT,,309.19207,266.554,,,,301
201504,10CLPY-1900XL0-SC017,XL,CARNE,PTY,SPT,,343.19416,322.19,,,,269
201505,10CLPY-1900XL0-SC017,XL,CARNE,PTY,SPT,,482.222,538.31,68,169.85269,,294
201506,10CLPY-1900XL0-SC017,XL,CARNE,PTY,SPT,169.85269,528.9671,567.91,56,143.726345,68,349
201507,10CLPY-1900XL0-SC017,XL,CARNE,PTY,SPT,143.726345,622.04102,677.14,71,203.6175633,56,280
201508,10CLPY-1900XL0-SC017,XL,CARNE,PTY,SPT,203.6175633,547.27195,604.04,101,235.2,71,236
201509,10CLPY-1900XL0-SC017,XL,CARNE,PTY,SPT,235.2,508.2091,537.79,107,228.4,101,353
201510,10CLPY-1900XL0-SC017,XL,CARNE,PTY,SPT,228.4,651.3771,697.58,92,185.4,107,458
201511,10CLPY-1900XL0-SC017,XL,CARNE,PTY,SPT,185.4,733.05371,818.52,73,172.8,92,601
201512,10CLPY-1900XL0-SC017,XL,CARNE,PTY,SPT,172.8,743.17953,953.66,79,183.6,73,961
201601,10CLPY-1900XL0-SC017,XL,CARNE,PTY,SPT,183.6,127.76847,145.98,98,248.4,79,104
201602,10CLPY-1900XL0-SC017,XL,CARNE,PTY,SPT,248.4,135.088,142.32,108,270,98,146
201603,10CLPY-1900XL0-SC017,XL,CARNE,PTY,SPT,270,182.912,198.24,161,309.6,108,125
201604,10CLPY-1900XL0-SC017,XL,CARNE,PTY,SPT,309.6,466.468,488.03,175,315,161,995
201605,10CLPY-1900XL0-SC017,XL,CARNE,PTY,SPT,315,499.6222,544.4822,142,261,175,298
201606,10CLPY-1900XL0-SC017,XL,CARNE,PTY,SPT,261,620.1586,624.7016,81,253.8,142,308
201607,10CLPY-1900XL0-SC017,XL,CARNE,PTY,SPT,253.8,493.5348,498.3728,49,156.6,81,566
201608,10CLPY-1900XL0-SC017,XL,CARNE,PTY,SPT,156.6,676.0316,683.7016,153,229.2666667,49,691
201609,10CLPY-1900XL0-SC017,XL,CARNE,PTY,SPT,229.2666667,454.8384,459.6764,175,177.2666667,153,285
201610,10CLPY-1900XL0-SC017,XL,CARNE,PTY,SPT,177.2666667,552.64018,556.88818,192,163.0666667,175,581
201611,10CLPY-1900XL0-SC017,XL,CARNE,PTY,SPT,163.0666667,681.38762,690.00162,99,47.2,192,662
201612,10CLPY-1900XL0-SC017,XL,CARNE,PTY,SPT,47.2,707.4394,715.2864,133,200.6,99,1096
201701,10CLPY-1900XL0-SC017,XL,CARNE,PTY,SPT,200.6,126.2526,127.1966,132,194.7,133,248
201702,10CLPY-1900XL0-SC017,XL,CARNE,PTY,SPT,194.7,145.612,147.5,190,371.7,132,260
201703,10CLPY-1900XL0-SC017,XL,CARNE,PTY,SPT,371.7,119.0128,120.4288,171,289.1,190,102
201704,10CLPY-1900XL0-SC017,XL,CARNE,PTY,SPT,289.1,205.8153,206.7593,228,426.7666667,171,182
201705,10CLPY-1900XL0-SC017,XL,CARNE,PTY,SPT,426.7666667,572.10372,580.24572,178,377.6,228,699
201706,10CLPY-1900XL0-SC017,XL,CARNE,PTY,SPT,377.6,475.2842,481.7152,146,342.2,178,454
201707,10CLPY-1900XL0-SC017,XL,CARNE,PTY,SPT,342.2,560.60482,569.57282,66,198.6333333,146,904
201708,10CLPY-1900XL0-SC017,XL,CARNE,PTY,SPT,198.6333333,542.763,547.483,63,139.6333333,66,687
201709,10CLPY-1900XL0-SC017,XL,CARNE,PTY,SPT,139.6333333,692.78614,702.99314,101,210.4333333,63,942
201710,10CLPY-1900XL0-SC017,XL,CARNE,PTY,SPT,210.4333333,744.19854,751.39654,133,316.6333333,101,1129
201711,10CLPY-1900XL0-SC017,XL,CARNE,PTY,SPT,316.6333333,771.6166,780.8796,173,357.9333333,133,1415
201712,10CLPY-1900XL0-SC017,XL,CARNE,PTY,SPT,357.9333333,594.4716,602.3186,193,407.1,173,1238
201801,10CLPY-1900XL0-SC017,XL,CARNE,PTY,SPT,407.1,233.7432,236.6932,204,379.5666667,193,521
201802,10CLPY-1900XL0-SC017,XL,CARNE,PTY,SPT,379.5666667,224.2934,228.3644,257,470.0333333,204,578
201803,10CLPY-1900XL0-SC017,XL,CARNE,PTY,SPT,470.0333333,378.70276,382.00676,299,479.8666667,257,1134
201804,10CLPY-1900XL0-SC017,XL,CARNE,PTY,SPT,479.8666667,298.33704,298.65704,302,507.4,299,354
201805,10CLPY-1900XL0-SC017,XL,CARNE,PTY,SPT,507.4,406.3056,407.4576,253,432.6666667,302,514
201806,10CLPY-1900XL0-SC017,XL,CARNE,PTY,SPT,432.6666667,546.28095,547.81695,167,359.9,253,1183
201807,10CLPY-1900XL0-SC017,XL,CARNE,PTY,SPT,359.9,672.81091,674.34691,172,401.2,167,633
201808,10CLPY-1900XL0-SC017,XL,CARNE,PTY,SPT,401.2,706.271,710.495,160,522.8,172,898
201809,10CLPY-1900XL0-SC017,XL,CARNE,PTY,SPT,522.8,109.8372,109.8372,173,521.9666667,160,22
201501,10CLPY-1900XL0-SC040,XL,VISON,PTY,SPT,,28.616,29.4,,,,19
201502,10CLPY-1900XL0-SC040,XL,VISON,PTY,SPT,,19.6,19.6,,,,18
